"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000149, 1, 0.000149, C='1.0', kernel=''poly'', shrinking=''true'', coef0='0.0', degree='3', gamma=''auto''
0.030935, 0.033333, 0.053885, 1, 0.022950, C='1.0', kernel=''poly'', shrinking=''true'', coef0='0.0', degree='3', gamma=''auto''
1.341165, 0.020000, 3.156403, 2, 1.815238, C='10.439682699125395', kernel=''rbf'', shrinking=''false'', gamma=''auto''
2.672590, 0.013333, 5.634884, 3, 2.962294, C='2.932401993304855', kernel=''poly'', shrinking=''false'', coef0='6.900891909775106', degree='1', gamma=''auto''
