"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000281, 1, 0.000281, C='1.0', kernel=''poly'', shrinking=''true'', coef0='0.0', degree='3', gamma=''auto''
0.033523, 0.033333, 0.053605, 1, 0.020082, C='1.0', kernel=''poly'', shrinking=''true'', coef0='0.0', degree='3', gamma=''auto''
2.762502, 0.026667, 4.651035, 2, 1.888533, C='27.443476788201483', kernel=''poly'', shrinking=''true'', coef0='8.450376240901745', degree='1', gamma=''auto''
