"CPU Time Used","Estimated Training Performance","Wallclock Time","Incumbent ID","Automatic Configurator (CPU) Time","Configuration..."
0.000000, 2147483648.000000, 0.000143, 1, 0.000143, C='1.0', kernel=''poly'', shrinking=''true'', coef0='0.0', degree='3', gamma=''auto''
0.027519, 0.033333, 0.066161, 1, 0.038642, C='1.0', kernel=''poly'', shrinking=''true'', coef0='0.0', degree='3', gamma=''auto''
1.304943, 0.020000, 2.705063, 2, 1.400120, C='18.69396290267465', kernel=''poly'', shrinking=''false'', coef0='0.10427907091621447', degree='1', gamma=''auto''
1.727177, 0.013333, 3.957533, 3, 2.230356, C='3.594000046935556', kernel=''poly'', shrinking=''false'', coef0='6.005764225153959', degree='1', gamma=''auto''
